pdc;id_compteur;date_debut;date_fin
linky13093;C00013093;2055-08-05 00:00:00;2055-08-21 00:00:00
linky13094;C00013094;2055-08-06 00:00:00;2055-08-22 00:00:00
linky13095;C00013095;2055-08-07 00:00:00;2055-08-23 00:00:00
linky13096;C00013096;2055-08-08 00:00:00;2055-08-24 00:00:00
linky13097;C00013097;2055-08-09 00:00:00;2055-08-25 00:00:00
linky13098;C00013098;2055-08-10 00:00:00;2055-08-26 00:00:00
linky13099;C00013099;2055-08-11 00:00:00;2055-08-27 00:00:00
linky13100;C00013100;2055-08-12 00:00:00;2055-08-28 00:00:00
linky13101;C00013101;2055-08-13 00:00:00;2055-08-29 00:00:00
linky13102;C00013102;2055-08-14 00:00:00;2055-08-30 00:00:00
linky13103;C00013103;2055-08-15 00:00:00;2055-08-31 00:00:00
linky13104;C00013104;2055-08-16 00:00:00;2055-09-01 00:00:00
linky13105;C00013105;2055-08-17 00:00:00;2055-09-02 00:00:00
linky13106;C00013106;2055-08-18 00:00:00;2055-09-03 00:00:00
linky13107;C00013107;2055-08-19 00:00:00;2055-09-04 00:00:00
linky13108;C00013108;2055-08-20 00:00:00;2055-09-05 00:00:00
linky13109;C00013109;2055-08-21 00:00:00;2055-09-06 00:00:00
linky13110;C00013110;2055-08-22 00:00:00;2055-09-07 00:00:00
linky13111;C00013111;2055-08-23 00:00:00;2055-09-08 00:00:00
linky13112;C00013112;2055-08-24 00:00:00;2055-09-09 00:00:00
linky13113;C00013113;2055-08-25 00:00:00;2055-09-10 00:00:00
linky13114;C00013114;2055-08-26 00:00:00;2055-09-11 00:00:00
linky13115;C00013115;2055-08-27 00:00:00;2055-09-12 00:00:00
linky13116;C00013116;2055-08-28 00:00:00;2055-09-13 00:00:00
linky13117;C00013117;2055-08-29 00:00:00;2055-09-14 00:00:00
linky13118;C00013118;2055-08-30 00:00:00;2055-09-15 00:00:00
linky13119;C00013119;2055-08-31 00:00:00;2055-09-16 00:00:00
linky13120;C00013120;2055-09-01 00:00:00;2055-09-17 00:00:00
linky13121;C00013121;2055-09-02 00:00:00;2055-09-18 00:00:00
linky13122;C00013122;2055-09-03 00:00:00;2055-09-19 00:00:00
linky13123;C00013123;2055-09-04 00:00:00;2055-09-20 00:00:00
linky13124;C00013124;2055-09-05 00:00:00;2055-09-21 00:00:00
linky13125;C00013125;2055-09-06 00:00:00;2055-09-22 00:00:00
linky13126;C00013126;2055-09-07 00:00:00;2055-09-23 00:00:00
linky13127;C00013127;2055-09-08 00:00:00;2055-09-24 00:00:00
linky13128;C00013128;2055-09-09 00:00:00;2055-09-25 00:00:00
linky13129;C00013129;2055-09-10 00:00:00;2055-09-26 00:00:00
linky13130;C00013130;2055-09-11 00:00:00;2055-09-27 00:00:00
linky13131;C00013131;2055-09-12 00:00:00;2055-09-28 00:00:00
linky13132;C00013132;2055-09-13 00:00:00;2055-09-29 00:00:00
linky13133;C00013133;2055-09-14 00:00:00;2055-09-30 00:00:00
linky13134;C00013134;2055-09-15 00:00:00;2055-10-01 00:00:00
linky13135;C00013135;2055-09-16 00:00:00;2055-10-02 00:00:00
linky13136;C00013136;2055-09-17 00:00:00;2055-10-03 00:00:00
linky13137;C00013137;2055-09-18 00:00:00;2055-10-04 00:00:00
linky13138;C00013138;2055-09-19 00:00:00;2055-10-05 00:00:00
linky13139;C00013139;2055-09-20 00:00:00;2055-10-06 00:00:00
linky13140;C00013140;2055-09-21 00:00:00;2055-10-07 00:00:00
linky13141;C00013141;2055-09-22 00:00:00;2055-10-08 00:00:00
linky13142;C00013142;2055-09-23 00:00:00;2055-10-09 00:00:00
linky13143;C00013143;2055-09-24 00:00:00;2055-10-10 00:00:00
linky13144;C00013144;2055-09-25 00:00:00;2055-10-11 00:00:00
linky13145;C00013145;2055-09-26 00:00:00;2055-10-12 00:00:00
linky13146;C00013146;2055-09-27 00:00:00;2055-10-13 00:00:00
linky13147;C00013147;2055-09-28 00:00:00;2055-10-14 00:00:00
linky13148;C00013148;2055-09-29 00:00:00;2055-10-15 00:00:00
linky13149;C00013149;2055-09-30 00:00:00;2055-10-16 00:00:00
linky13150;C00013150;2055-10-01 00:00:00;2055-10-17 00:00:00
linky13151;C00013151;2055-10-02 00:00:00;2055-10-18 00:00:00
linky13152;C00013152;2055-10-03 00:00:00;2055-10-19 00:00:00
linky13153;C00013153;2055-10-04 00:00:00;2055-10-20 00:00:00
linky13154;C00013154;2055-10-05 00:00:00;2055-10-21 00:00:00
linky13155;C00013155;2055-10-06 00:00:00;2055-10-22 00:00:00
linky13156;C00013156;2055-10-07 00:00:00;2055-10-23 00:00:00
linky13157;C00013157;2055-10-08 00:00:00;2055-10-24 00:00:00
linky13158;C00013158;2055-10-09 00:00:00;2055-10-25 00:00:00
linky13159;C00013159;2055-10-10 00:00:00;2055-10-26 00:00:00
linky13160;C00013160;2055-10-11 00:00:00;2055-10-27 00:00:00
linky13161;C00013161;2055-10-12 00:00:00;2055-10-28 00:00:00
linky13162;C00013162;2055-10-13 00:00:00;2055-10-29 00:00:00
linky13163;C00013163;2055-10-14 00:00:00;2055-10-30 00:00:00
linky13164;C00013164;2055-10-15 00:00:00;2055-10-31 00:00:00
linky13165;C00013165;2055-10-16 00:00:00;2055-11-01 00:00:00
linky13166;C00013166;2055-10-17 00:00:00;2055-11-02 00:00:00
linky13167;C00013167;2055-10-18 00:00:00;2055-11-03 00:00:00
linky13168;C00013168;2055-10-19 00:00:00;2055-11-04 00:00:00
linky13169;C00013169;2055-10-20 00:00:00;2055-11-05 00:00:00
linky13170;C00013170;2055-10-21 00:00:00;2055-11-06 00:00:00
linky13171;C00013171;2055-10-22 00:00:00;2055-11-07 00:00:00
linky13172;C00013172;2055-10-23 00:00:00;2055-11-08 00:00:00
linky13173;C00013173;2055-10-24 00:00:00;2055-11-09 00:00:00
linky13174;C00013174;2055-10-25 00:00:00;2055-11-10 00:00:00
linky13175;C00013175;2055-10-26 00:00:00;2055-11-11 00:00:00
linky13176;C00013176;2055-10-27 00:00:00;2055-11-12 00:00:00
linky13177;C00013177;2055-10-28 00:00:00;2055-11-13 00:00:00
linky13178;C00013178;2055-10-29 00:00:00;2055-11-14 00:00:00
linky13179;C00013179;2055-10-30 00:00:00;2055-11-15 00:00:00
linky13180;C00013180;2055-10-31 00:00:00;2055-11-16 00:00:00
linky13181;C00013181;2055-11-01 00:00:00;2055-11-17 00:00:00
linky13182;C00013182;2055-11-02 00:00:00;2055-11-18 00:00:00
linky13183;C00013183;2055-11-03 00:00:00;2055-11-19 00:00:00
linky13184;C00013184;2055-11-04 00:00:00;2055-11-20 00:00:00
linky13185;C00013185;2055-11-05 00:00:00;2055-11-21 00:00:00
linky13186;C00013186;2055-11-06 00:00:00;2055-11-22 00:00:00
linky13187;C00013187;2055-11-07 00:00:00;2055-11-23 00:00:00
linky13188;C00013188;2055-11-08 00:00:00;2055-11-24 00:00:00
linky13189;C00013189;2055-11-09 00:00:00;2055-11-25 00:00:00
linky13190;C00013190;2055-11-10 00:00:00;2055-11-26 00:00:00
linky13191;C00013191;2055-11-11 00:00:00;2055-11-27 00:00:00
linky13192;C00013192;2055-11-12 00:00:00;2055-11-28 00:00:00
linky13193;C00013193;2055-11-13 00:00:00;2055-11-29 00:00:00
linky13194;C00013194;2055-11-14 00:00:00;2055-11-30 00:00:00
linky13195;C00013195;2055-11-15 00:00:00;2055-12-01 00:00:00
linky13196;C00013196;2055-11-16 00:00:00;2055-12-02 00:00:00
linky13197;C00013197;2055-11-17 00:00:00;2055-12-03 00:00:00
linky13198;C00013198;2055-11-18 00:00:00;2055-12-04 00:00:00
linky13199;C00013199;2055-11-19 00:00:00;2055-12-05 00:00:00
linky13200;C00013200;2055-11-20 00:00:00;2055-12-06 00:00:00
linky13201;C00013201;2055-11-21 00:00:00;2055-12-07 00:00:00
linky13202;C00013202;2055-11-22 00:00:00;2055-12-08 00:00:00
linky13203;C00013203;2055-11-23 00:00:00;2055-12-09 00:00:00
linky13204;C00013204;2055-11-24 00:00:00;2055-12-10 00:00:00
linky13205;C00013205;2055-11-25 00:00:00;2055-12-11 00:00:00
linky13206;C00013206;2055-11-26 00:00:00;2055-12-12 00:00:00
linky13207;C00013207;2055-11-27 00:00:00;2055-12-13 00:00:00
linky13208;C00013208;2055-11-28 00:00:00;2055-12-14 00:00:00
linky13209;C00013209;2055-11-29 00:00:00;2055-12-15 00:00:00
linky13210;C00013210;2055-11-30 00:00:00;2055-12-16 00:00:00
linky13211;C00013211;2055-12-01 00:00:00;2055-12-17 00:00:00
linky13212;C00013212;2055-12-02 00:00:00;2055-12-18 00:00:00
linky13213;C00013213;2055-12-03 00:00:00;2055-12-19 00:00:00
linky13214;C00013214;2055-12-04 00:00:00;2055-12-20 00:00:00
linky13215;C00013215;2055-12-05 00:00:00;2055-12-21 00:00:00
linky13216;C00013216;2055-12-06 00:00:00;2055-12-22 00:00:00
linky13217;C00013217;2055-12-07 00:00:00;2055-12-23 00:00:00
linky13218;C00013218;2055-12-08 00:00:00;2055-12-24 00:00:00
linky13219;C00013219;2055-12-09 00:00:00;2055-12-25 00:00:00
linky13220;C00013220;2055-12-10 00:00:00;2055-12-26 00:00:00
linky13221;C00013221;2055-12-11 00:00:00;2055-12-27 00:00:00
linky13222;C00013222;2055-12-12 00:00:00;2055-12-28 00:00:00
linky13223;C00013223;2055-12-13 00:00:00;2055-12-29 00:00:00
linky13224;C00013224;2055-12-14 00:00:00;2055-12-30 00:00:00
linky13225;C00013225;2055-12-15 00:00:00;2055-12-31 00:00:00
linky13226;C00013226;2055-12-16 00:00:00;2056-01-01 00:00:00
linky13227;C00013227;2055-12-17 00:00:00;2056-01-02 00:00:00
linky13228;C00013228;2055-12-18 00:00:00;2056-01-03 00:00:00
linky13229;C00013229;2055-12-19 00:00:00;2056-01-04 00:00:00
linky13230;C00013230;2055-12-20 00:00:00;2056-01-05 00:00:00
linky13231;C00013231;2055-12-21 00:00:00;2056-01-06 00:00:00
linky13232;C00013232;2055-12-22 00:00:00;2056-01-07 00:00:00
linky13233;C00013233;2055-12-23 00:00:00;2056-01-08 00:00:00
linky13234;C00013234;2055-12-24 00:00:00;2056-01-09 00:00:00
linky13235;C00013235;2055-12-25 00:00:00;2056-01-10 00:00:00
linky13236;C00013236;2055-12-26 00:00:00;2056-01-11 00:00:00
linky13237;C00013237;2055-12-27 00:00:00;2056-01-12 00:00:00
linky13238;C00013238;2055-12-28 00:00:00;2056-01-13 00:00:00
linky13239;C00013239;2055-12-29 00:00:00;2056-01-14 00:00:00
linky13240;C00013240;2055-12-30 00:00:00;2056-01-15 00:00:00
linky13241;C00013241;2055-12-31 00:00:00;2056-01-16 00:00:00
linky13242;C00013242;2056-01-01 00:00:00;2056-01-17 00:00:00
linky13243;C00013243;2056-01-02 00:00:00;2056-01-18 00:00:00
linky13244;C00013244;2056-01-03 00:00:00;2056-01-19 00:00:00
linky13245;C00013245;2056-01-04 00:00:00;2056-01-20 00:00:00
linky13246;C00013246;2056-01-05 00:00:00;2056-01-21 00:00:00
linky13247;C00013247;2056-01-06 00:00:00;2056-01-22 00:00:00
linky13248;C00013248;2056-01-07 00:00:00;2056-01-23 00:00:00
linky13249;C00013249;2056-01-08 00:00:00;2056-01-24 00:00:00
linky13250;C00013250;2056-01-09 00:00:00;2056-01-25 00:00:00
linky13251;C00013251;2056-01-10 00:00:00;2056-01-26 00:00:00
linky13252;C00013252;2056-01-11 00:00:00;2056-01-27 00:00:00
linky13253;C00013253;2056-01-12 00:00:00;2056-01-28 00:00:00
linky13254;C00013254;2056-01-13 00:00:00;2056-01-29 00:00:00
linky13255;C00013255;2056-01-14 00:00:00;2056-01-30 00:00:00
linky13256;C00013256;2056-01-15 00:00:00;2056-01-31 00:00:00
linky13257;C00013257;2056-01-16 00:00:00;2056-02-01 00:00:00
linky13258;C00013258;2056-01-17 00:00:00;2056-02-02 00:00:00
linky13259;C00013259;2056-01-18 00:00:00;2056-02-03 00:00:00
linky13260;C00013260;2056-01-19 00:00:00;2056-02-04 00:00:00
linky13261;C00013261;2056-01-20 00:00:00;2056-02-05 00:00:00
linky13262;C00013262;2056-01-21 00:00:00;2056-02-06 00:00:00
linky13263;C00013263;2056-01-22 00:00:00;2056-02-07 00:00:00
linky13264;C00013264;2056-01-23 00:00:00;2056-02-08 00:00:00
linky13265;C00013265;2056-01-24 00:00:00;2056-02-09 00:00:00
linky13266;C00013266;2056-01-25 00:00:00;2056-02-10 00:00:00
linky13267;C00013267;2056-01-26 00:00:00;2056-02-11 00:00:00
linky13268;C00013268;2056-01-27 00:00:00;2056-02-12 00:00:00
linky13269;C00013269;2056-01-28 00:00:00;2056-02-13 00:00:00
linky13270;C00013270;2056-01-29 00:00:00;2056-02-14 00:00:00
linky13271;C00013271;2056-01-30 00:00:00;2056-02-15 00:00:00
linky13272;C00013272;2056-01-31 00:00:00;2056-02-16 00:00:00
linky13273;C00013273;2056-02-01 00:00:00;2056-02-17 00:00:00
linky13274;C00013274;2056-02-02 00:00:00;2056-02-18 00:00:00
linky13275;C00013275;2056-02-03 00:00:00;2056-02-19 00:00:00
linky13276;C00013276;2056-02-04 00:00:00;2056-02-20 00:00:00
linky13277;C00013277;2056-02-05 00:00:00;2056-02-21 00:00:00
linky13278;C00013278;2056-02-06 00:00:00;2056-02-22 00:00:00
linky13279;C00013279;2056-02-07 00:00:00;2056-02-23 00:00:00
linky13280;C00013280;2056-02-08 00:00:00;2056-02-24 00:00:00
linky13281;C00013281;2056-02-09 00:00:00;2056-02-25 00:00:00
linky13282;C00013282;2056-02-10 00:00:00;2056-02-26 00:00:00
linky13283;C00013283;2056-02-11 00:00:00;2056-02-27 00:00:00
linky13284;C00013284;2056-02-12 00:00:00;2056-02-28 00:00:00
linky13285;C00013285;2056-02-13 00:00:00;2056-02-29 00:00:00
linky13286;C00013286;2056-02-14 00:00:00;2056-03-01 00:00:00
linky13287;C00013287;2056-02-15 00:00:00;2056-03-02 00:00:00
linky13288;C00013288;2056-02-16 00:00:00;2056-03-03 00:00:00
linky13289;C00013289;2056-02-17 00:00:00;2056-03-04 00:00:00
linky13290;C00013290;2056-02-18 00:00:00;2056-03-05 00:00:00
linky13291;C00013291;2056-02-19 00:00:00;2056-03-06 00:00:00
linky13292;C00013292;2056-02-20 00:00:00;2056-03-07 00:00:00
linky13293;C00013293;2056-02-21 00:00:00;2056-03-08 00:00:00
linky13294;C00013294;2056-02-22 00:00:00;2056-03-09 00:00:00
linky13295;C00013295;2056-02-23 00:00:00;2056-03-10 00:00:00
linky13296;C00013296;2056-02-24 00:00:00;2056-03-11 00:00:00
linky13297;C00013297;2056-02-25 00:00:00;2056-03-12 00:00:00
linky13298;C00013298;2056-02-26 00:00:00;2056-03-13 00:00:00
linky13299;C00013299;2056-02-27 00:00:00;2056-03-14 00:00:00
linky13300;C00013300;2056-02-28 00:00:00;2056-03-15 00:00:00
linky13301;C00013301;2056-02-29 00:00:00;2056-03-16 00:00:00
linky13302;C00013302;2056-03-01 00:00:00;2056-03-17 00:00:00
linky13303;C00013303;2056-03-02 00:00:00;2056-03-18 00:00:00
linky13304;C00013304;2056-03-03 00:00:00;2056-03-19 00:00:00
linky13305;C00013305;2056-03-04 00:00:00;2056-03-20 00:00:00
linky13306;C00013306;2056-03-05 00:00:00;2056-03-21 00:00:00
linky13307;C00013307;2056-03-06 00:00:00;2056-03-22 00:00:00
linky13308;C00013308;2056-03-07 00:00:00;2056-03-23 00:00:00
linky13309;C00013309;2056-03-08 00:00:00;2056-03-24 00:00:00
linky13310;C00013310;2056-03-09 00:00:00;2056-03-25 00:00:00
linky13311;C00013311;2056-03-10 00:00:00;2056-03-26 00:00:00
linky13312;C00013312;2056-03-11 00:00:00;2056-03-27 00:00:00
linky13313;C00013313;2056-03-12 00:00:00;2056-03-28 00:00:00
linky13314;C00013314;2056-03-13 00:00:00;2056-03-29 00:00:00
linky13315;C00013315;2056-03-14 00:00:00;2056-03-30 00:00:00
linky13316;C00013316;2056-03-15 00:00:00;2056-03-31 00:00:00
linky13317;C00013317;2056-03-16 00:00:00;2056-04-01 00:00:00
linky13318;C00013318;2056-03-17 00:00:00;2056-04-02 00:00:00
linky13319;C00013319;2056-03-18 00:00:00;2056-04-03 00:00:00
linky13320;C00013320;2056-03-19 00:00:00;2056-04-04 00:00:00
linky13321;C00013321;2056-03-20 00:00:00;2056-04-05 00:00:00
linky13322;C00013322;2056-03-21 00:00:00;2056-04-06 00:00:00
linky13323;C00013323;2056-03-22 00:00:00;2056-04-07 00:00:00
linky13324;C00013324;2056-03-23 00:00:00;2056-04-08 00:00:00
linky13325;C00013325;2056-03-24 00:00:00;2056-04-09 00:00:00
linky13326;C00013326;2056-03-25 00:00:00;2056-04-10 00:00:00
linky13327;C00013327;2056-03-26 00:00:00;2056-04-11 00:00:00
linky13328;C00013328;2056-03-27 00:00:00;2056-04-12 00:00:00
linky13329;C00013329;2056-03-28 00:00:00;2056-04-13 00:00:00
linky13330;C00013330;2056-03-29 00:00:00;2056-04-14 00:00:00
linky13331;C00013331;2056-03-30 00:00:00;2056-04-15 00:00:00
linky13332;C00013332;2056-03-31 00:00:00;2056-04-16 00:00:00
linky13333;C00013333;2056-04-01 00:00:00;2056-04-17 00:00:00
linky13334;C00013334;2056-04-02 00:00:00;2056-04-18 00:00:00
linky13335;C00013335;2056-04-03 00:00:00;2056-04-19 00:00:00
linky13336;C00013336;2056-04-04 00:00:00;2056-04-20 00:00:00
linky13337;C00013337;2056-04-05 00:00:00;2056-04-21 00:00:00
linky13338;C00013338;2056-04-06 00:00:00;2056-04-22 00:00:00
linky13339;C00013339;2056-04-07 00:00:00;2056-04-23 00:00:00
linky13340;C00013340;2056-04-08 00:00:00;2056-04-24 00:00:00
linky13341;C00013341;2056-04-09 00:00:00;2056-04-25 00:00:00
linky13342;C00013342;2056-04-10 00:00:00;2056-04-26 00:00:00
linky13343;C00013343;2056-04-11 00:00:00;2056-04-27 00:00:00
linky13344;C00013344;2056-04-12 00:00:00;2056-04-28 00:00:00
linky13345;C00013345;2056-04-13 00:00:00;2056-04-29 00:00:00
linky13346;C00013346;2056-04-14 00:00:00;2056-04-30 00:00:00
linky13347;C00013347;2056-04-15 00:00:00;2056-05-01 00:00:00
linky13348;C00013348;2056-04-16 00:00:00;2056-05-02 00:00:00
linky13349;C00013349;2056-04-17 00:00:00;2056-05-03 00:00:00
linky13350;C00013350;2056-04-18 00:00:00;2056-05-04 00:00:00
linky13351;C00013351;2056-04-19 00:00:00;2056-05-05 00:00:00
linky13352;C00013352;2056-04-20 00:00:00;2056-05-06 00:00:00
linky13353;C00013353;2056-04-21 00:00:00;2056-05-07 00:00:00
linky13354;C00013354;2056-04-22 00:00:00;2056-05-08 00:00:00
linky13355;C00013355;2056-04-23 00:00:00;2056-05-09 00:00:00
linky13356;C00013356;2056-04-24 00:00:00;2056-05-10 00:00:00
linky13357;C00013357;2056-04-25 00:00:00;2056-05-11 00:00:00
linky13358;C00013358;2056-04-26 00:00:00;2056-05-12 00:00:00
linky13359;C00013359;2056-04-27 00:00:00;2056-05-13 00:00:00
linky13360;C00013360;2056-04-28 00:00:00;2056-05-14 00:00:00
linky13361;C00013361;2056-04-29 00:00:00;2056-05-15 00:00:00
linky13362;C00013362;2056-04-30 00:00:00;2056-05-16 00:00:00
linky13363;C00013363;2056-05-01 00:00:00;2056-05-17 00:00:00
linky13364;C00013364;2056-05-02 00:00:00;2056-05-18 00:00:00
linky13365;C00013365;2056-05-03 00:00:00;2056-05-19 00:00:00
linky13366;C00013366;2056-05-04 00:00:00;2056-05-20 00:00:00
linky13367;C00013367;2056-05-05 00:00:00;2056-05-21 00:00:00
linky13368;C00013368;2056-05-06 00:00:00;2056-05-22 00:00:00
linky13369;C00013369;2056-05-07 00:00:00;2056-05-23 00:00:00
linky13370;C00013370;2056-05-08 00:00:00;2056-05-24 00:00:00
linky13371;C00013371;2056-05-09 00:00:00;2056-05-25 00:00:00
linky13372;C00013372;2056-05-10 00:00:00;2056-05-26 00:00:00
linky13373;C00013373;2056-05-11 00:00:00;2056-05-27 00:00:00
linky13374;C00013374;2056-05-12 00:00:00;2056-05-28 00:00:00
linky13375;C00013375;2056-05-13 00:00:00;2056-05-29 00:00:00
linky13376;C00013376;2056-05-14 00:00:00;2056-05-30 00:00:00
linky13377;C00013377;2056-05-15 00:00:00;2056-05-31 00:00:00
linky13378;C00013378;2056-05-16 00:00:00;2056-06-01 00:00:00
linky13379;C00013379;2056-05-17 00:00:00;2056-06-02 00:00:00
linky13380;C00013380;2056-05-18 00:00:00;2056-06-03 00:00:00
linky13381;C00013381;2056-05-19 00:00:00;2056-06-04 00:00:00
linky13382;C00013382;2056-05-20 00:00:00;2056-06-05 00:00:00
linky13383;C00013383;2056-05-21 00:00:00;2056-06-06 00:00:00
linky13384;C00013384;2056-05-22 00:00:00;2056-06-07 00:00:00
linky13385;C00013385;2056-05-23 00:00:00;2056-06-08 00:00:00
linky13386;C00013386;2056-05-24 00:00:00;2056-06-09 00:00:00
linky13387;C00013387;2056-05-25 00:00:00;2056-06-10 00:00:00
linky13388;C00013388;2056-05-26 00:00:00;2056-06-11 00:00:00
linky13389;C00013389;2056-05-27 00:00:00;2056-06-12 00:00:00
linky13390;C00013390;2056-05-28 00:00:00;2056-06-13 00:00:00
linky13391;C00013391;2056-05-29 00:00:00;2056-06-14 00:00:00
linky13392;C00013392;2056-05-30 00:00:00;2056-06-15 00:00:00
linky13393;C00013393;2056-05-31 00:00:00;2056-06-16 00:00:00
linky13394;C00013394;2056-06-01 00:00:00;2056-06-17 00:00:00
linky13395;C00013395;2056-06-02 00:00:00;2056-06-18 00:00:00
linky13396;C00013396;2056-06-03 00:00:00;2056-06-19 00:00:00
linky13397;C00013397;2056-06-04 00:00:00;2056-06-20 00:00:00
linky13398;C00013398;2056-06-05 00:00:00;2056-06-21 00:00:00
linky13399;C00013399;2056-06-06 00:00:00;2056-06-22 00:00:00
linky13400;C00013400;2056-06-07 00:00:00;2056-06-23 00:00:00
linky13401;C00013401;2056-06-08 00:00:00;2056-06-24 00:00:00
linky13402;C00013402;2056-06-09 00:00:00;2056-06-25 00:00:00
linky13403;C00013403;2056-06-10 00:00:00;2056-06-26 00:00:00
linky13404;C00013404;2056-06-11 00:00:00;2056-06-27 00:00:00
linky13405;C00013405;2056-06-12 00:00:00;2056-06-28 00:00:00
linky13406;C00013406;2056-06-13 00:00:00;2056-06-29 00:00:00
linky13407;C00013407;2056-06-14 00:00:00;2056-06-30 00:00:00
linky13408;C00013408;2056-06-15 00:00:00;2056-07-01 00:00:00
linky13409;C00013409;2056-06-16 00:00:00;2056-07-02 00:00:00
linky13410;C00013410;2056-06-17 00:00:00;2056-07-03 00:00:00
linky13411;C00013411;2056-06-18 00:00:00;2056-07-04 00:00:00
linky13412;C00013412;2056-06-19 00:00:00;2056-07-05 00:00:00
linky13413;C00013413;2056-06-20 00:00:00;2056-07-06 00:00:00
linky13414;C00013414;2056-06-21 00:00:00;2056-07-07 00:00:00
linky13415;C00013415;2056-06-22 00:00:00;2056-07-08 00:00:00
linky13416;C00013416;2056-06-23 00:00:00;2056-07-09 00:00:00
linky13417;C00013417;2056-06-24 00:00:00;2056-07-10 00:00:00
linky13418;C00013418;2056-06-25 00:00:00;2056-07-11 00:00:00
linky13419;C00013419;2056-06-26 00:00:00;2056-07-12 00:00:00
linky13420;C00013420;2056-06-27 00:00:00;2056-07-13 00:00:00
linky13421;C00013421;2056-06-28 00:00:00;2056-07-14 00:00:00
linky13422;C00013422;2056-06-29 00:00:00;2056-07-15 00:00:00
linky13423;C00013423;2056-06-30 00:00:00;2056-07-16 00:00:00
linky13424;C00013424;2056-07-01 00:00:00;2056-07-17 00:00:00
linky13425;C00013425;2056-07-02 00:00:00;2056-07-18 00:00:00
linky13426;C00013426;2056-07-03 00:00:00;2056-07-19 00:00:00
linky13427;C00013427;2056-07-04 00:00:00;2056-07-20 00:00:00
linky13428;C00013428;2056-07-05 00:00:00;2056-07-21 00:00:00
linky13429;C00013429;2056-07-06 00:00:00;2056-07-22 00:00:00
linky13430;C00013430;2056-07-07 00:00:00;2056-07-23 00:00:00
