pdk;id_concentrateur;date_debut;date_fin
pdk4983;K00004983;2020-09-23 00:00:00;2020-11-20 00:00:00
pdk4984;K00004984;2020-09-24 00:00:00;2020-11-21 00:00:00
pdk4985;K00004985;2020-09-25 00:00:00;2020-11-22 00:00:00
pdk4986;K00004986;2020-09-26 00:00:00;2020-11-23 00:00:00
pdk4987;K00004987;2020-09-27 00:00:00;2020-11-24 00:00:00
pdk4988;K00004988;2020-09-28 00:00:00;2020-11-25 00:00:00
pdk4989;K00004989;2020-09-29 00:00:00;2020-11-26 00:00:00
pdk4990;K00004990;2020-09-30 00:00:00;2020-11-27 00:00:00
pdk4991;K00004991;2020-10-01 00:00:00;2020-11-28 00:00:00
pdk4992;K00004992;2020-10-02 00:00:00;2020-11-29 00:00:00
pdk4993;K00004993;2020-10-03 00:00:00;2020-11-30 00:00:00
pdk4994;K00004994;2020-10-04 00:00:00;2020-12-01 00:00:00
pdk4995;K00004995;2020-10-05 00:00:00;2020-12-02 00:00:00
pdk4996;K00004996;2020-10-06 00:00:00;2020-12-03 00:00:00
pdk4997;K00004997;2020-10-07 00:00:00;2020-12-04 00:00:00
pdk4998;K00004998;2020-10-08 00:00:00;2020-12-05 00:00:00
pdk4999;K00004999;2020-10-09 00:00:00;2020-12-06 00:00:00
pdk5000;K00005000;2020-10-10 00:00:00;2020-12-07 00:00:00
pdk5001;K00005001;2020-10-11 00:00:00;2020-12-08 00:00:00
pdk5002;K00005002;2020-10-12 00:00:00;2020-12-09 00:00:00
pdk5003;K00005003;2020-10-13 00:00:00;2020-12-10 00:00:00
pdk5004;K00005004;2020-10-14 00:00:00;2020-12-11 00:00:00
pdk5005;K00005005;2020-10-15 00:00:00;2020-12-12 00:00:00
pdk5006;K00005006;2020-10-16 00:00:00;2020-12-13 00:00:00
pdk5007;K00005007;2020-10-17 00:00:00;2020-12-14 00:00:00
pdk5008;K00005008;2020-10-18 00:00:00;2020-12-15 00:00:00
pdk5009;K00005009;2020-10-19 00:00:00;2020-12-16 00:00:00
pdk5010;K00005010;2020-10-20 00:00:00;2020-12-17 00:00:00
pdk5011;K00005011;2020-10-21 00:00:00;2020-12-18 00:00:00
pdk5012;K00005012;2020-10-22 00:00:00;2020-12-19 00:00:00
pdk5013;K00005013;2020-10-23 00:00:00;2020-12-20 00:00:00
pdk5014;K00005014;2020-10-24 00:00:00;2020-12-21 00:00:00
pdk5015;K00005015;2020-10-25 00:00:00;2020-12-22 00:00:00
pdk5016;K00005016;2020-10-26 00:00:00;2020-12-23 00:00:00
pdk5017;K00005017;2020-10-27 00:00:00;2020-12-24 00:00:00
pdk5018;K00005018;2020-10-28 00:00:00;2020-12-25 00:00:00
pdk5019;K00005019;2020-10-29 00:00:00;2020-12-26 00:00:00
pdk5020;K00005020;2020-10-30 00:00:00;2020-12-27 00:00:00
pdk5021;K00005021;2020-10-31 00:00:00;2020-12-28 00:00:00
pdk5022;K00005022;2020-11-01 00:00:00;2020-12-29 00:00:00
pdk5023;K00005023;2020-11-02 00:00:00;2020-12-30 00:00:00
pdk5024;K00005024;2020-11-03 00:00:00;2020-12-31 00:00:00
pdk5025;K00005025;2020-11-04 00:00:00;2021-01-01 00:00:00
pdk5026;K00005026;2020-11-05 00:00:00;2021-01-02 00:00:00
pdk5027;K00005027;2020-11-06 00:00:00;2021-01-03 00:00:00
pdk5028;K00005028;2020-11-07 00:00:00;2021-01-04 00:00:00
pdk5029;K00005029;2020-11-08 00:00:00;2021-01-05 00:00:00
pdk5030;K00005030;2020-11-09 00:00:00;2021-01-06 00:00:00
pdk5031;K00005031;2020-11-10 00:00:00;2021-01-07 00:00:00
pdk5032;K00005032;2020-11-11 00:00:00;2021-01-08 00:00:00
pdk5033;K00005033;2020-11-12 00:00:00;2021-01-09 00:00:00
pdk5034;K00005034;2020-11-13 00:00:00;2021-01-10 00:00:00
pdk5035;K00005035;2020-11-14 00:00:00;2021-01-11 00:00:00
pdk5036;K00005036;2020-11-15 00:00:00;2021-01-12 00:00:00
pdk5037;K00005037;2020-11-16 00:00:00;2021-01-13 00:00:00
pdk5038;K00005038;2020-11-17 00:00:00;2021-01-14 00:00:00
pdk5039;K00005039;2020-11-18 00:00:00;2021-01-15 00:00:00
pdk5040;K00005040;2020-11-19 00:00:00;2021-01-16 00:00:00
pdk5041;K00005041;2020-11-20 00:00:00;2021-01-17 00:00:00
pdk5042;K00005042;2020-11-21 00:00:00;2021-01-18 00:00:00
pdk5043;K00005043;2020-11-22 00:00:00;2021-01-19 00:00:00
pdk5044;K00005044;2020-11-23 00:00:00;2021-01-20 00:00:00
pdk5045;K00005045;2020-11-24 00:00:00;2021-01-21 00:00:00
pdk5046;K00005046;2020-11-25 00:00:00;2021-01-22 00:00:00
pdk5047;K00005047;2020-11-26 00:00:00;2021-01-23 00:00:00
pdk5048;K00005048;2020-11-27 00:00:00;2021-01-24 00:00:00
pdk5049;K00005049;2020-11-28 00:00:00;2021-01-25 00:00:00
pdk5050;K00005050;2020-11-29 00:00:00;2021-01-26 00:00:00
pdk5051;K00005051;2020-11-30 00:00:00;2021-01-27 00:00:00
pdk5052;K00005052;2020-12-01 00:00:00;2021-01-28 00:00:00
pdk5053;K00005053;2020-12-02 00:00:00;2021-01-29 00:00:00
pdk5054;K00005054;2020-12-03 00:00:00;2021-01-30 00:00:00
pdk5055;K00005055;2020-12-04 00:00:00;2021-01-31 00:00:00
pdk5056;K00005056;2020-12-05 00:00:00;2021-02-01 00:00:00
pdk5057;K00005057;2020-12-06 00:00:00;2021-02-02 00:00:00
pdk5058;K00005058;2020-12-07 00:00:00;2021-02-03 00:00:00
pdk5059;K00005059;2020-12-08 00:00:00;2021-02-04 00:00:00
pdk5060;K00005060;2020-12-09 00:00:00;2021-02-05 00:00:00
pdk5061;K00005061;2020-12-10 00:00:00;2021-02-06 00:00:00
pdk5062;K00005062;2020-12-11 00:00:00;2021-02-07 00:00:00
pdk5063;K00005063;2020-12-12 00:00:00;2021-02-08 00:00:00
pdk5064;K00005064;2020-12-13 00:00:00;2021-02-09 00:00:00
pdk5065;K00005065;2020-12-14 00:00:00;2021-02-10 00:00:00
pdk5066;K00005066;2020-12-15 00:00:00;2021-02-11 00:00:00
pdk5067;K00005067;2020-12-16 00:00:00;2021-02-12 00:00:00
pdk5068;K00005068;2020-12-17 00:00:00;2021-02-13 00:00:00
pdk5069;K00005069;2020-12-18 00:00:00;2021-02-14 00:00:00
pdk5070;K00005070;2020-12-19 00:00:00;2021-02-15 00:00:00
pdk5071;K00005071;2020-12-20 00:00:00;2021-02-16 00:00:00
pdk5072;K00005072;2020-12-21 00:00:00;2021-02-17 00:00:00
pdk5073;K00005073;2020-12-22 00:00:00;2021-02-18 00:00:00
pdk5074;K00005074;2020-12-23 00:00:00;2021-02-19 00:00:00
pdk5075;K00005075;2020-12-24 00:00:00;2021-02-20 00:00:00
pdk5076;K00005076;2020-12-25 00:00:00;2021-02-21 00:00:00
pdk5077;K00005077;2020-12-26 00:00:00;2021-02-22 00:00:00
pdk5078;K00005078;2020-12-27 00:00:00;2021-02-23 00:00:00
pdk5079;K00005079;2020-12-28 00:00:00;2021-02-24 00:00:00
pdk5080;K00005080;2020-12-29 00:00:00;2021-02-25 00:00:00
pdk5081;K00005081;2020-12-30 00:00:00;2021-02-26 00:00:00
pdk5082;K00005082;2020-12-31 00:00:00;2021-02-27 00:00:00
pdk5083;K00005083;2021-01-01 00:00:00;2021-02-28 00:00:00
pdk5084;K00005084;2021-01-02 00:00:00;2021-03-01 00:00:00
pdk5085;K00005085;2021-01-03 00:00:00;2021-03-02 00:00:00
pdk5086;K00005086;2021-01-04 00:00:00;2021-03-03 00:00:00
pdk5087;K00005087;2021-01-05 00:00:00;2021-03-04 00:00:00
pdk5088;K00005088;2021-01-06 00:00:00;2021-03-05 00:00:00
pdk5089;K00005089;2021-01-07 00:00:00;2021-03-06 00:00:00
pdk5090;K00005090;2021-01-08 00:00:00;2021-03-07 00:00:00
pdk5091;K00005091;2021-01-09 00:00:00;2021-03-08 00:00:00
pdk5092;K00005092;2021-01-10 00:00:00;2021-03-09 00:00:00
pdk5093;K00005093;2021-01-11 00:00:00;2021-03-10 00:00:00
pdk5094;K00005094;2021-01-12 00:00:00;2021-03-11 00:00:00
pdk5095;K00005095;2021-01-13 00:00:00;2021-03-12 00:00:00
pdk5096;K00005096;2021-01-14 00:00:00;2021-03-13 00:00:00
pdk5097;K00005097;2021-01-15 00:00:00;2021-03-14 00:00:00
pdk5098;K00005098;2021-01-16 00:00:00;2021-03-15 00:00:00
pdk5099;K00005099;2021-01-17 00:00:00;2021-03-16 00:00:00
pdk5100;K00005100;2021-01-18 00:00:00;2021-03-17 00:00:00
pdk5101;K00005101;2021-01-19 00:00:00;2021-03-18 00:00:00
pdk5102;K00005102;2021-01-20 00:00:00;2021-03-19 00:00:00
pdk5103;K00005103;2021-01-21 00:00:00;2021-03-20 00:00:00
pdk5104;K00005104;2021-01-22 00:00:00;2021-03-21 00:00:00
pdk5105;K00005105;2021-01-23 00:00:00;2021-03-22 00:00:00
pdk5106;K00005106;2021-01-24 00:00:00;2021-03-23 00:00:00
pdk5107;K00005107;2021-01-25 00:00:00;2021-03-24 00:00:00
pdk5108;K00005108;2021-01-26 00:00:00;2021-03-25 00:00:00
pdk5109;K00005109;2021-01-27 00:00:00;2021-03-26 00:00:00
pdk5110;K00005110;2021-01-28 00:00:00;2021-03-27 00:00:00
pdk5111;K00005111;2021-01-29 00:00:00;2021-03-28 00:00:00
pdk5112;K00005112;2021-01-30 00:00:00;2021-03-29 00:00:00
pdk5113;K00005113;2021-01-31 00:00:00;2021-03-30 00:00:00
pdk5114;K00005114;2021-02-01 00:00:00;2021-03-31 00:00:00
pdk5115;K00005115;2021-02-02 00:00:00;2021-04-01 00:00:00
pdk5116;K00005116;2021-02-03 00:00:00;2021-04-02 00:00:00
pdk5117;K00005117;2021-02-04 00:00:00;2021-04-03 00:00:00
pdk5118;K00005118;2021-02-05 00:00:00;2021-04-04 00:00:00
pdk5119;K00005119;2021-02-06 00:00:00;2021-04-05 00:00:00
pdk5120;K00005120;2021-02-07 00:00:00;2021-04-06 00:00:00
pdk5121;K00005121;2021-02-08 00:00:00;2021-04-07 00:00:00
pdk5122;K00005122;2021-02-09 00:00:00;2021-04-08 00:00:00
pdk5123;K00005123;2021-02-10 00:00:00;2021-04-09 00:00:00
pdk5124;K00005124;2021-02-11 00:00:00;2021-04-10 00:00:00
pdk5125;K00005125;2021-02-12 00:00:00;2021-04-11 00:00:00
pdk5126;K00005126;2021-02-13 00:00:00;2021-04-12 00:00:00
pdk5127;K00005127;2021-02-14 00:00:00;2021-04-13 00:00:00
pdk5128;K00005128;2021-02-15 00:00:00;2021-04-14 00:00:00
pdk5129;K00005129;2021-02-16 00:00:00;2021-04-15 00:00:00
pdk5130;K00005130;2021-02-17 00:00:00;2021-04-16 00:00:00
pdk5131;K00005131;2021-02-18 00:00:00;2021-04-17 00:00:00
pdk5132;K00005132;2021-02-19 00:00:00;2021-04-18 00:00:00
pdk5133;K00005133;2021-02-20 00:00:00;2021-04-19 00:00:00
pdk5134;K00005134;2021-02-21 00:00:00;2021-04-20 00:00:00
pdk5135;K00005135;2021-02-22 00:00:00;2021-04-21 00:00:00
pdk5136;K00005136;2021-02-23 00:00:00;2021-04-22 00:00:00
pdk5137;K00005137;2021-02-24 00:00:00;2021-04-23 00:00:00
pdk5138;K00005138;2021-02-25 00:00:00;2021-04-24 00:00:00
pdk5139;K00005139;2021-02-26 00:00:00;2021-04-25 00:00:00
pdk5140;K00005140;2021-02-27 00:00:00;2021-04-26 00:00:00
pdk5141;K00005141;2021-02-28 00:00:00;2021-04-27 00:00:00
pdk5142;K00005142;2021-03-01 00:00:00;2021-04-28 00:00:00
pdk5143;K00005143;2021-03-02 00:00:00;2021-04-29 00:00:00
pdk5144;K00005144;2021-03-03 00:00:00;2021-04-30 00:00:00
pdk5145;K00005145;2021-03-04 00:00:00;2021-05-01 00:00:00
pdk5146;K00005146;2021-03-05 00:00:00;2021-05-02 00:00:00
pdk5147;K00005147;2021-03-06 00:00:00;2021-05-03 00:00:00
pdk5148;K00005148;2021-03-07 00:00:00;2021-05-04 00:00:00
pdk5149;K00005149;2021-03-08 00:00:00;2021-05-05 00:00:00
pdk5150;K00005150;2021-03-09 00:00:00;2021-05-06 00:00:00
pdk5151;K00005151;2021-03-10 00:00:00;2021-05-07 00:00:00
pdk5152;K00005152;2021-03-11 00:00:00;2021-05-08 00:00:00
pdk5153;K00005153;2021-03-12 00:00:00;2021-05-09 00:00:00
pdk5154;K00005154;2021-03-13 00:00:00;2021-05-10 00:00:00
pdk5155;K00005155;2021-03-14 00:00:00;2021-05-11 00:00:00
pdk5156;K00005156;2021-03-15 00:00:00;2021-05-12 00:00:00
pdk5157;K00005157;2021-03-16 00:00:00;2021-05-13 00:00:00
pdk5158;K00005158;2021-03-17 00:00:00;2021-05-14 00:00:00
pdk5159;K00005159;2021-03-18 00:00:00;2021-05-15 00:00:00
pdk5160;K00005160;2021-03-19 00:00:00;2021-05-16 00:00:00
pdk5161;K00005161;2021-03-20 00:00:00;2021-05-17 00:00:00
pdk5162;K00005162;2021-03-21 00:00:00;2021-05-18 00:00:00
pdk5163;K00005163;2021-03-22 00:00:00;2021-05-19 00:00:00
pdk5164;K00005164;2021-03-23 00:00:00;2021-05-20 00:00:00
pdk5165;K00005165;2021-03-24 00:00:00;2021-05-21 00:00:00
pdk5166;K00005166;2021-03-25 00:00:00;2021-05-22 00:00:00
pdk5167;K00005167;2021-03-26 00:00:00;2021-05-23 00:00:00
pdk5168;K00005168;2021-03-27 00:00:00;2021-05-24 00:00:00
pdk5169;K00005169;2021-03-28 00:00:00;2021-05-25 00:00:00
pdk5170;K00005170;2021-03-29 00:00:00;2021-05-26 00:00:00
pdk5171;K00005171;2021-03-30 00:00:00;2021-05-27 00:00:00
pdk5172;K00005172;2021-03-31 00:00:00;2021-05-28 00:00:00
pdk5173;K00005173;2021-04-01 00:00:00;2021-05-29 00:00:00
pdk5174;K00005174;2021-04-02 00:00:00;2021-05-30 00:00:00
pdk5175;K00005175;2021-04-03 00:00:00;2021-05-31 00:00:00
pdk5176;K00005176;2021-04-04 00:00:00;2021-06-01 00:00:00
pdk5177;K00005177;2021-04-05 00:00:00;2021-06-02 00:00:00
pdk5178;K00005178;2021-04-06 00:00:00;2021-06-03 00:00:00
pdk5179;K00005179;2021-04-07 00:00:00;2021-06-04 00:00:00
pdk5180;K00005180;2021-04-08 00:00:00;2021-06-05 00:00:00
pdk5181;K00005181;2021-04-09 00:00:00;2021-06-06 00:00:00
pdk5182;K00005182;2021-04-10 00:00:00;2021-06-07 00:00:00
pdk5183;K00005183;2021-04-11 00:00:00;2021-06-08 00:00:00
pdk5184;K00005184;2021-04-12 00:00:00;2021-06-09 00:00:00
pdk5185;K00005185;2021-04-13 00:00:00;2021-06-10 00:00:00
pdk5186;K00005186;2021-04-14 00:00:00;2021-06-11 00:00:00
pdk5187;K00005187;2021-04-15 00:00:00;2021-06-12 00:00:00
pdk5188;K00005188;2021-04-16 00:00:00;2021-06-13 00:00:00
pdk5189;K00005189;2021-04-17 00:00:00;2021-06-14 00:00:00
pdk5190;K00005190;2021-04-18 00:00:00;2021-06-15 00:00:00
pdk5191;K00005191;2021-04-19 00:00:00;2021-06-16 00:00:00
pdk5192;K00005192;2021-04-20 00:00:00;2021-06-17 00:00:00
pdk5193;K00005193;2021-04-21 00:00:00;2021-06-18 00:00:00
pdk5194;K00005194;2021-04-22 00:00:00;2021-06-19 00:00:00
pdk5195;K00005195;2021-04-23 00:00:00;2021-06-20 00:00:00
pdk5196;K00005196;2021-04-24 00:00:00;2021-06-21 00:00:00
pdk5197;K00005197;2021-04-25 00:00:00;2021-06-22 00:00:00
pdk5198;K00005198;2021-04-26 00:00:00;2021-06-23 00:00:00
pdk5199;K00005199;2021-04-27 00:00:00;2021-06-24 00:00:00
pdk5200;K00005200;2021-04-28 00:00:00;2021-06-25 00:00:00
pdk5201;K00005201;2021-04-29 00:00:00;2021-06-26 00:00:00
pdk5202;K00005202;2021-04-30 00:00:00;2021-06-27 00:00:00
pdk5203;K00005203;2021-05-01 00:00:00;2021-06-28 00:00:00
pdk5204;K00005204;2021-05-02 00:00:00;2021-06-29 00:00:00
pdk5205;K00005205;2021-05-03 00:00:00;2021-06-30 00:00:00
pdk5206;K00005206;2021-05-04 00:00:00;2021-07-01 00:00:00
pdk5207;K00005207;2021-05-05 00:00:00;2021-07-02 00:00:00
pdk5208;K00005208;2021-05-06 00:00:00;2021-07-03 00:00:00
pdk5209;K00005209;2021-05-07 00:00:00;2021-07-04 00:00:00
pdk5210;K00005210;2021-05-08 00:00:00;2021-07-05 00:00:00
pdk5211;K00005211;2021-05-09 00:00:00;2021-07-06 00:00:00
pdk5212;K00005212;2021-05-10 00:00:00;2021-07-07 00:00:00
pdk5213;K00005213;2021-05-11 00:00:00;2021-07-08 00:00:00
pdk5214;K00005214;2021-05-12 00:00:00;2021-07-09 00:00:00
pdk5215;K00005215;2021-05-13 00:00:00;2021-07-10 00:00:00
pdk5216;K00005216;2021-05-14 00:00:00;2021-07-11 00:00:00
pdk5217;K00005217;2021-05-15 00:00:00;2021-07-12 00:00:00
pdk5218;K00005218;2021-05-16 00:00:00;2021-07-13 00:00:00
pdk5219;K00005219;2021-05-17 00:00:00;2021-07-14 00:00:00
pdk5220;K00005220;2021-05-18 00:00:00;2021-07-15 00:00:00
pdk5221;K00005221;2021-05-19 00:00:00;2021-07-16 00:00:00
pdk5222;K00005222;2021-05-20 00:00:00;2021-07-17 00:00:00
pdk5223;K00005223;2021-05-21 00:00:00;2021-07-18 00:00:00
pdk5224;K00005224;2021-05-22 00:00:00;2021-07-19 00:00:00
pdk5225;K00005225;2021-05-23 00:00:00;2021-07-20 00:00:00
pdk5226;K00005226;2021-05-24 00:00:00;2021-07-21 00:00:00
pdk5227;K00005227;2021-05-25 00:00:00;2021-07-22 00:00:00
pdk5228;K00005228;2021-05-26 00:00:00;2021-07-23 00:00:00
pdk5229;K00005229;2021-05-27 00:00:00;2021-07-24 00:00:00
pdk5230;K00005230;2021-05-28 00:00:00;2021-07-25 00:00:00
pdk5231;K00005231;2021-05-29 00:00:00;2021-07-26 00:00:00
pdk5232;K00005232;2021-05-30 00:00:00;2021-07-27 00:00:00
pdk5233;K00005233;2021-05-31 00:00:00;2021-07-28 00:00:00
pdk5234;K00005234;2021-06-01 00:00:00;2021-07-29 00:00:00
pdk5235;K00005235;2021-06-02 00:00:00;2021-07-30 00:00:00
pdk5236;K00005236;2021-06-03 00:00:00;2021-07-31 00:00:00
pdk5237;K00005237;2021-06-04 00:00:00;2021-08-01 00:00:00
pdk5238;K00005238;2021-06-05 00:00:00;2021-08-02 00:00:00
pdk5239;K00005239;2021-06-06 00:00:00;2021-08-03 00:00:00
pdk5240;K00005240;2021-06-07 00:00:00;2021-08-04 00:00:00
pdk5241;K00005241;2021-06-08 00:00:00;2021-08-05 00:00:00
pdk5242;K00005242;2021-06-09 00:00:00;2021-08-06 00:00:00
pdk5243;K00005243;2021-06-10 00:00:00;2021-08-07 00:00:00
pdk5244;K00005244;2021-06-11 00:00:00;2021-08-08 00:00:00
pdk5245;K00005245;2021-06-12 00:00:00;2021-08-09 00:00:00
pdk5246;K00005246;2021-06-13 00:00:00;2021-08-10 00:00:00
pdk5247;K00005247;2021-06-14 00:00:00;2021-08-11 00:00:00
pdk5248;K00005248;2021-06-15 00:00:00;2021-08-12 00:00:00
pdk5249;K00005249;2021-06-16 00:00:00;2021-08-13 00:00:00
pdk5250;K00005250;2021-06-17 00:00:00;2021-08-14 00:00:00
pdk5251;K00005251;2021-06-18 00:00:00;2021-08-15 00:00:00
pdk5252;K00005252;2021-06-19 00:00:00;2021-08-16 00:00:00
pdk5253;K00005253;2021-06-20 00:00:00;2021-08-17 00:00:00
pdk5254;K00005254;2021-06-21 00:00:00;2021-08-18 00:00:00
pdk5255;K00005255;2021-06-22 00:00:00;2021-08-19 00:00:00
pdk5256;K00005256;2021-06-23 00:00:00;2021-08-20 00:00:00
pdk5257;K00005257;2021-06-24 00:00:00;2021-08-21 00:00:00
pdk5258;K00005258;2021-06-25 00:00:00;2021-08-22 00:00:00
pdk5259;K00005259;2021-06-26 00:00:00;2021-08-23 00:00:00
pdk5260;K00005260;2021-06-27 00:00:00;2021-08-24 00:00:00
pdk5261;K00005261;2021-06-28 00:00:00;2021-08-25 00:00:00
pdk5262;K00005262;2021-06-29 00:00:00;2021-08-26 00:00:00
pdk5263;K00005263;2021-06-30 00:00:00;2021-08-27 00:00:00
pdk5264;K00005264;2021-07-01 00:00:00;2021-08-28 00:00:00
pdk5265;K00005265;2021-07-02 00:00:00;2021-08-29 00:00:00
pdk5266;K00005266;2021-07-03 00:00:00;2021-08-30 00:00:00
pdk5267;K00005267;2021-07-04 00:00:00;2021-08-31 00:00:00
pdk5268;K00005268;2021-07-05 00:00:00;2021-09-01 00:00:00
pdk5269;K00005269;2021-07-06 00:00:00;2021-09-02 00:00:00
pdk5270;K00005270;2021-07-07 00:00:00;2021-09-03 00:00:00
pdk5271;K00005271;2021-07-08 00:00:00;2021-09-04 00:00:00
pdk5272;K00005272;2021-07-09 00:00:00;2021-09-05 00:00:00
pdk5273;K00005273;2021-07-10 00:00:00;2021-09-06 00:00:00
pdk5274;K00005274;2021-07-11 00:00:00;2021-09-07 00:00:00
pdk5275;K00005275;2021-07-12 00:00:00;2021-09-08 00:00:00
pdk5276;K00005276;2021-07-13 00:00:00;2021-09-09 00:00:00
pdk5277;K00005277;2021-07-14 00:00:00;2021-09-10 00:00:00
pdk5278;K00005278;2021-07-15 00:00:00;2021-09-11 00:00:00
pdk5279;K00005279;2021-07-16 00:00:00;2021-09-12 00:00:00
pdk5280;K00005280;2021-07-17 00:00:00;2021-09-13 00:00:00
pdk5281;K00005281;2021-07-18 00:00:00;2021-09-14 00:00:00
pdk5282;K00005282;2021-07-19 00:00:00;2021-09-15 00:00:00
pdk5283;K00005283;2021-07-20 00:00:00;2021-09-16 00:00:00
pdk5284;K00005284;2021-07-21 00:00:00;2021-09-17 00:00:00
pdk5285;K00005285;2021-07-22 00:00:00;2021-09-18 00:00:00
pdk5286;K00005286;2021-07-23 00:00:00;2021-09-19 00:00:00
pdk5287;K00005287;2021-07-24 00:00:00;2021-09-20 00:00:00
pdk5288;K00005288;2021-07-25 00:00:00;2021-09-21 00:00:00
pdk5289;K00005289;2021-07-26 00:00:00;2021-09-22 00:00:00
pdk5290;K00005290;2021-07-27 00:00:00;2021-09-23 00:00:00
pdk5291;K00005291;2021-07-28 00:00:00;2021-09-24 00:00:00
pdk5292;K00005292;2021-07-29 00:00:00;2021-09-25 00:00:00
pdk5293;K00005293;2021-07-30 00:00:00;2021-09-26 00:00:00
pdk5294;K00005294;2021-07-31 00:00:00;2021-09-27 00:00:00
pdk5295;K00005295;2021-08-01 00:00:00;2021-09-28 00:00:00
pdk5296;K00005296;2021-08-02 00:00:00;2021-09-29 00:00:00
pdk5297;K00005297;2021-08-03 00:00:00;2021-09-30 00:00:00
pdk5298;K00005298;2021-08-04 00:00:00;2021-10-01 00:00:00
pdk5299;K00005299;2021-08-05 00:00:00;2021-10-02 00:00:00
pdk5300;K00005300;2021-08-06 00:00:00;2021-10-03 00:00:00
pdk5301;K00005301;2021-08-07 00:00:00;2021-10-04 00:00:00
pdk5302;K00005302;2021-08-08 00:00:00;2021-10-05 00:00:00
pdk5303;K00005303;2021-08-09 00:00:00;2021-10-06 00:00:00
pdk5304;K00005304;2021-08-10 00:00:00;2021-10-07 00:00:00
pdk5305;K00005305;2021-08-11 00:00:00;2021-10-08 00:00:00
pdk5306;K00005306;2021-08-12 00:00:00;2021-10-09 00:00:00
pdk5307;K00005307;2021-08-13 00:00:00;2021-10-10 00:00:00
pdk5308;K00005308;2021-08-14 00:00:00;2021-10-11 00:00:00
pdk5309;K00005309;2021-08-15 00:00:00;2021-10-12 00:00:00
pdk5310;K00005310;2021-08-16 00:00:00;2021-10-13 00:00:00
pdk5311;K00005311;2021-08-17 00:00:00;2021-10-14 00:00:00
pdk5312;K00005312;2021-08-18 00:00:00;2021-10-15 00:00:00
pdk5313;K00005313;2021-08-19 00:00:00;2021-10-16 00:00:00
pdk5314;K00005314;2021-08-20 00:00:00;2021-10-17 00:00:00
pdk5315;K00005315;2021-08-21 00:00:00;2021-10-18 00:00:00
pdk5316;K00005316;2021-08-22 00:00:00;2021-10-19 00:00:00
pdk5317;K00005317;2021-08-23 00:00:00;2021-10-20 00:00:00
pdk5318;K00005318;2021-08-24 00:00:00;2021-10-21 00:00:00
pdk5319;K00005319;2021-08-25 00:00:00;2021-10-22 00:00:00
pdk5320;K00005320;2021-08-26 00:00:00;2021-10-23 00:00:00
pdk5321;K00005321;2021-08-27 00:00:00;2021-10-24 00:00:00
pdk5322;K00005322;2021-08-28 00:00:00;2021-10-25 00:00:00
pdk5323;K00005323;2021-08-29 00:00:00;2021-10-26 00:00:00
pdk5324;K00005324;2021-08-30 00:00:00;2021-10-27 00:00:00
pdk5325;K00005325;2021-08-31 00:00:00;2021-10-28 00:00:00
pdk5326;K00005326;2021-09-01 00:00:00;2021-10-29 00:00:00
pdk5327;K00005327;2021-09-02 00:00:00;2021-10-30 00:00:00
pdk5328;K00005328;2021-09-03 00:00:00;2021-10-31 00:00:00
pdk5329;K00005329;2021-09-04 00:00:00;2021-11-01 00:00:00
pdk5330;K00005330;2021-09-05 00:00:00;2021-11-02 00:00:00
pdk5331;K00005331;2021-09-06 00:00:00;2021-11-03 00:00:00
pdk5332;K00005332;2021-09-07 00:00:00;2021-11-04 00:00:00
pdk5333;K00005333;2021-09-08 00:00:00;2021-11-05 00:00:00
pdk5334;K00005334;2021-09-09 00:00:00;2021-11-06 00:00:00
pdk5335;K00005335;2021-09-10 00:00:00;2021-11-07 00:00:00
pdk5336;K00005336;2021-09-11 00:00:00;2021-11-08 00:00:00
pdk5337;K00005337;2021-09-12 00:00:00;2021-11-09 00:00:00
pdk5338;K00005338;2021-09-13 00:00:00;2021-11-10 00:00:00
pdk5339;K00005339;2021-09-14 00:00:00;2021-11-11 00:00:00
pdk5340;K00005340;2021-09-15 00:00:00;2021-11-12 00:00:00
pdk5341;K00005341;2021-09-16 00:00:00;2021-11-13 00:00:00
pdk5342;K00005342;2021-09-17 00:00:00;2021-11-14 00:00:00
pdk5343;K00005343;2021-09-18 00:00:00;2021-11-15 00:00:00
pdk5344;K00005344;2021-09-19 00:00:00;2021-11-16 00:00:00
pdk5345;K00005345;2021-09-20 00:00:00;2021-11-17 00:00:00
pdk5346;K00005346;2021-09-21 00:00:00;2021-11-18 00:00:00
pdk5347;K00005347;2021-09-22 00:00:00;2021-11-19 00:00:00
pdk5348;K00005348;2021-09-23 00:00:00;2021-11-20 00:00:00
pdk5349;K00005349;2021-09-24 00:00:00;2021-11-21 00:00:00
pdk5350;K00005350;2021-09-25 00:00:00;2021-11-22 00:00:00
pdk5351;K00005351;2021-09-26 00:00:00;2021-11-23 00:00:00
pdk5352;K00005352;2021-09-27 00:00:00;2021-11-24 00:00:00
pdk5353;K00005353;2021-09-28 00:00:00;2021-11-25 00:00:00
pdk5354;K00005354;2021-09-29 00:00:00;2021-11-26 00:00:00
pdk5355;K00005355;2021-09-30 00:00:00;2021-11-27 00:00:00
pdk5356;K00005356;2021-10-01 00:00:00;2021-11-28 00:00:00
pdk5357;K00005357;2021-10-02 00:00:00;2021-11-29 00:00:00
pdk5358;K00005358;2021-10-03 00:00:00;2021-11-30 00:00:00
pdk5359;K00005359;2021-10-04 00:00:00;2021-12-01 00:00:00
